
VD= 0 to 5 in 0.1 step
VG= 0 to 5 in 0.5 step
NO. VG VB VD ID IB
 V V V A A
504 4.5 -5 4.4 0.0018165 -4.4861E-10
505 4.5 -5 4.5 0.0018181 -5.7385E-10
506 4.5 -5 4.6 0.0018199 -8.916E-10
507 4.5 -5 4.7 0.0018216 -1.7797E-09
508 4.5 -5 4.8 0.0018229 -2.8392E-09
509 4.5 -5 4.9 0.0018246 -6.8051E-09
510 4.5 -5 5 0.001826 -1.2196E-08
511 5 -5 0 4.9016E-07 -3.5247E-10
512 5 -5 0.1 0.0001405 -3.5366E-10
513 5 -5 0.2 0.00027717 -3.5576E-10
514 5 -5 0.3 0.00040993 -3.5332E-10
515 5 -5 0.4 0.0005387 -3.5202E-10
516 5 -5 0.5 0.00066321 -3.5307E-10
517 5 -5 0.6 0.00078354 -3.5613E-10
518 5 -5 0.7 0.00089963 -3.5592E-10
519 5 -5 0.8 0.00101151 -3.5389E-10
520 5 -5 0.9 0.0011189 -3.5503E-10
521 5 -5 1 0.0012211 -3.5758E-10
522 5 -5 1.1 0.0013195 -3.5541E-10
523 5 -5 1.2 0.0014138 -3.5939E-10
524 5 -5 1.3 0.0015033 -3.6017E-10
525 5 -5 1.4 0.0015881 -3.6006E-10
526 5 -5 1.5 0.0016689 -3.6069E-10
527 5 -5 1.6 0.0017448 -3.6244E-10
528 5 -5 1.7 0.0018161 -3.6347E-10
529 5 -5 1.8 0.0018823 -3.6298E-10
530 5 -5 1.9 0.0019445 -3.6265E-10
531 5 -5 2 0.002002 -3.6603E-10
532 5 -5 2.1 0.0020546 -3.6702E-10
533 5 -5 2.2 0.002103 -3.6624E-10
534 5 -5 2.3 0.0021465 -3.6719E-10
535 5 -5 2.4 0.0021856 -3.7065E-10
536 5 -5 2.5 0.0022202 -3.7234E-10
537 5 -5 2.6 0.0022508 -3.6996E-10
538 5 -5 2.7 0.0022773 -3.7278E-10
539 5 -5 2.8 0.0022998 -3.7401E-10
540 5 -5 2.9 0.0023189 -3.7489E-10
541 5 -5 3 0.0023346 -3.7165E-10
542 5 -5 3.1 0.0023475 -3.7432E-10
543 5 -5 3.2 0.0023575 -3.7549E-10
544 5 -5 3.3 0.0023659 -3.7612E-10
545 5 -5 3.4 0.0023725 -3.751E-10
546 5 -5 3.5 0.0023781 -3.7709E-10
547 5 -5 3.6 0.0023827 -3.7843E-10
548 5 -5 3.7 0.0023867 -3.7923E-10
549 5 -5 3.8 0.0023899 -3.7714E-10
550 5 -5 3.9 0.0023932 -3.7913E-10
551 5 -5 4 0.0023962 -3.8058E-10
552 5 -5 4.1 0.0023988 -3.8203E-10
553 5 -5 4.2 0.0024013 -3.7992E-10
554 5 -5 4.3 0.0024039 -3.8162E-10
555 5 -5 4.4 0.0024062 -3.8402E-10
556 5 -5 4.5 0.0024086 -3.8613E-10
557 5 -5 4.6 0.0024108 -3.9226E-10
558 5 -5 4.7 0.002413 -4.1645E-10
559 5 -5 4.8 0.0024151 -4.8973E-10
560 5 -5 4.9 0.0024169 -6.7179E-10
561 5 -5 5 0.0024189 -1.4925E-09
