
VD= 0 to -5 in -0.1 step
VG= 0 to -5 in -0.5 step
NO. VG VB VD ID IB
 V V V A A
479 -4.5 0 -1.9 -8.4431E-05 4.607E-11
480 -4.5 0 -2 -8.6604E-05 4.619E-11
481 -4.5 0 -2.1 -8.8559E-05 4.614E-11
482 -4.5 0 -2.2 -9.0296E-05 4.626E-11
483 -4.5 0 -2.3 -9.1815E-05 4.64E-11
484 -4.5 0 -2.4 -9.3122E-05 4.647E-11
485 -4.5 0 -2.5 -9.4213E-05 4.656E-11
486 -4.5 0 -2.6 -9.5107E-05 4.651E-11
487 -4.5 0 -2.7 -9.581E-05 4.658E-11
488 -4.5 0 -2.8 -9.6331E-05 4.672E-11
489 -4.5 0 -2.9 -9.6695E-05 4.663E-11
490 -4.5 0 -3 -9.6923E-05 4.689E-11
491 -4.5 0 -3.1 -9.7057E-05 4.688E-11
492 -4.5 0 -3.2 -9.7129E-05 4.685E-11
493 -4.5 0 -3.3 -9.7175E-05 4.685E-11
494 -4.5 0 -3.4 -9.7202E-05 4.674E-11
495 -4.5 0 -3.5 -9.7219E-05 4.695E-11
496 -4.5 0 -3.6 -9.723E-05 4.687E-11
497 -4.5 0 -3.7 -9.7244E-05 4.696E-11
498 -4.5 0 -3.8 -9.7254E-05 4.699E-11
499 -4.5 0 -3.9 -9.7264E-05 4.708E-11
500 -4.5 0 -4 -9.7271E-05 4.702E-11
501 -4.5 0 -4.1 -9.7279E-05 4.698E-11
502 -4.5 0 -4.2 -9.7284E-05 4.705E-11
503 -4.5 0 -4.3 -9.7292E-05 4.701E-11
504 -4.5 0 -4.4 -9.7298E-05 4.712E-11
505 -4.5 0 -4.5 -9.7305E-05 4.708E-11
506 -4.5 0 -4.6 -9.7309E-05 4.717E-11
507 -4.5 0 -4.7 -9.7317E-05 4.726E-11
508 -4.5 0 -4.8 -9.732E-05 4.717E-11
509 -4.5 0 -4.9 -9.7326E-05 4.714E-11
510 -4.5 0 -5 -9.7331E-05 4.725E-11
511 -5 0 0 4.5195E-08 4.529E-11
512 -5 0 -0.1 -7.1723E-06 4.581E-11
513 -5 0 -0.2 -1.4137E-05 4.554E-11
514 -5 0 -0.3 -2.086E-05 4.555E-11
515 -5 0 -0.4 -2.7349E-05 4.577E-11
516 -5 0 -0.5 -3.3601E-05 4.58E-11
517 -5 0 -0.6 -3.9626E-05 4.59E-11
518 -5 0 -0.7 -4.5423E-05 4.598E-11
519 -5 0 -0.8 -5.0995E-05 4.605E-11
520 -5 0 -0.9 -5.6343E-05 4.626E-11
521 -5 0 -1 -6.1469E-05 4.621E-11
522 -5 0 -1.1 -6.6337E-05 4.642E-11
523 -5 0 -1.2 -7.1025E-05 4.631E-11
524 -5 0 -1.3 -7.5494E-05 4.64E-11
525 -5 0 -1.4 -7.9742E-05 4.657E-11
526 -5 0 -1.5 -8.3773E-05 4.66E-11
527 -5 0 -1.6 -8.7585E-05 4.663E-11
528 -5 0 -1.7 -9.1188E-05 4.662E-11
529 -5 0 -1.8 -9.4569E-05 4.684E-11
530 -5 0 -1.9 -9.7734E-05 4.685E-11
531 -5 0 -2 -0.000100686 4.687E-11
532 -5 0 -2.1 -0.000103419 4.701E-11
533 -5 0 -2.2 -0.000105941 4.702E-11
534 -5 0 -2.3 -0.000108248 4.721E-11
535 -5 0 -2.4 -0.000110343 4.709E-11
536 -5 0 -2.5 -0.000112216 4.721E-11
537 -5 0 -2.6 -0.000113892 4.728E-11
538 -5 0 -2.7 -0.00011535 4.691E-11
539 -5 0 -2.8 -0.00011662 4.718E-11
540 -5 0 -2.9 -0.00011767 4.69E-11
541 -5 0 -3 -0.00011855 4.708E-11
542 -5 0 -3.1 -0.00011925 4.693E-11
543 -5 0 -3.2 -0.00011972 4.702E-11
544 -5 0 -3.3 -0.00012009 4.7E-11
545 -5 0 -3.4 -0.00012033 4.7E-11
546 -5 0 -3.5 -0.00012047 4.712E-11
547 -5 0 -3.6 -0.00012055 4.709E-11
548 -5 0 -3.7 -0.0001206 4.713E-11
549 -5 0 -3.8 -0.00012064 4.723E-11
550 -5 0 -3.9 -0.00012068 4.714E-11
551 -5 0 -4 -0.00012068 4.715E-11
552 -5 0 -4.1 -0.00012069 4.726E-11
553 -5 0 -4.2 -0.00012071 4.713E-11
554 -5 0 -4.3 -0.00012071 4.717E-11
555 -5 0 -4.4 -0.00012074 4.733E-11
556 -5 0 -4.5 -0.00012075 4.722E-11
557 -5 0 -4.6 -0.00012075 4.729E-11
558 -5 0 -4.7 -0.00012075 4.725E-11
559 -5 0 -4.8 -0.00012076 4.729E-11
560 -5 0 -4.9 -0.00012076 4.741E-11
561 -5 0 -5 -0.00012079 4.73E-11
