
VD= 0 to 5 in 0.1 step
VG= 0 to 5 in 0.5 step
NO. VG VB VD ID IB
511 5 -5 0 2.0887E-06 -4.5042E-10
512 5 -5 0.1 0.00036695 -4.481E-10
513 5 -5 0.2 0.00072598 -4.5147E-10
514 5 -5 0.3 0.00107652 -4.5173E-10
515 5 -5 0.4 0.0014181 -4.4942E-10
516 5 -5 0.5 0.0017495 -4.4371E-10
517 5 -5 0.6 0.0020713 -4.4435E-10
518 5 -5 0.7 0.0023825 -4.4641E-10
519 5 -5 0.8 0.0026839 -4.4554E-10
520 5 -5 0.9 0.0029738 -4.4497E-10
521 5 -5 1 0.0032505 -4.476E-10
522 5 -5 1.1 0.0035171 -4.4246E-10
523 5 -5 1.2 0.0037723 -4.442E-10
524 5 -5 1.3 0.0040143 -4.5211E-10
525 5 -5 1.4 0.0042438 -4.5103E-10
526 5 -5 1.5 0.0044596 -4.5007E-10
527 5 -5 1.6 0.0046623 -4.476E-10
528 5 -5 1.7 0.004851 -4.5032E-10
529 5 -5 1.8 0.0050266 -4.5565E-10
530 5 -5 1.9 0.0051882 -4.5533E-10
531 5 -5 2 0.0053364 -4.5355E-10
532 5 -5 2.1 0.005471 -4.5749E-10
533 5 -5 2.2 0.005593 -4.5813E-10
534 5 -5 2.3 0.0057025 -4.579E-10
535 5 -5 2.4 0.0057998 -4.5631E-10
536 5 -5 2.5 0.0058848 -4.6049E-10
537 5 -5 2.6 0.0059602 -4.6497E-10
538 5 -5 2.7 0.0060256 -4.659E-10
539 5 -5 2.8 0.0060817 -4.6354E-10
540 5 -5 2.9 0.0061302 -4.614E-10
541 5 -5 3 0.0061721 -4.61E-10
542 5 -5 3.1 0.0062079 -4.6148E-10
543 5 -5 3.2 0.0062393 -4.6041E-10
544 5 -5 3.3 0.0062672 -4.6197E-10
545 5 -5 3.4 0.0062921 -4.6407E-10
546 5 -5 3.5 0.0063148 -4.6342E-10
547 5 -5 3.6 0.006336 -4.6342E-10
548 5 -5 3.7 0.0063554 -4.6508E-10
549 5 -5 3.8 0.0063734 -4.6965E-10
550 5 -5 3.9 0.0063912 -4.739E-10
551 5 -5 4 0.006408 -4.8756E-10
552 5 -5 4.1 0.0064236 -5.319E-10
553 5 -5 4.2 0.0064392 -8.232E-10
554 5 -5 4.3 0.0064528 -1.434E-09
555 5 -5 4.4 0.0064674 -1.1007E-09
556 5 -5 4.5 0.0064816 -3.4113E-09
557 5 -5 4.6 0.0064954 -5.9613E-09
558 5 -5 4.7 0.0065087 -1.1479E-08
559 5 -5 4.8 0.0065216 -2.3517E-08
560 5 -5 4.9 0.0065346 -4.1835E-08
561 5 -5 5 0.006547 -7.5455E-08
