
VD= 0 to -5 in -0.1 step
VG= 0 to -5 in -0.5 step
NO. VG VB VD ID IB
489 -4.5 0 -2.9 -8.6733E-05 8.406E-11
490 -4.5 0 -3 -8.7085E-05 8.377E-11
491 -4.5 0 -3.1 -8.7328E-05 8.403E-11
492 -4.5 0 -3.2 -8.7468E-05 8.377E-11
493 -4.5 0 -3.3 -8.7549E-05 8.405E-11
494 -4.5 0 -3.4 -8.7594E-05 8.343E-11
495 -4.5 0 -3.5 -8.7619E-05 8.383E-11
496 -4.5 0 -3.6 -8.7638E-05 8.392E-11
497 -4.5 0 -3.7 -8.7649E-05 8.322E-11
498 -4.5 0 -3.8 -8.7661E-05 8.339E-11
499 -4.5 0 -3.9 -8.767E-05 8.383E-11
500 -4.5 0 -4 -8.768E-05 8.326E-11
501 -4.5 0 -4.1 -8.7687E-05 8.324E-11
502 -4.5 0 -4.2 -8.7694E-05 8.732E-11
503 -4.5 0 -4.3 -8.7701E-05 8.547E-11
504 -4.5 0 -4.4 -8.7711E-05 8.549E-11
505 -4.5 0 -4.5 -8.7719E-05 8.555E-11
506 -4.5 0 -4.6 -8.7724E-05 8.583E-11
507 -4.5 0 -4.7 -8.7731E-05 8.598E-11
508 -4.5 0 -4.8 -8.7732E-05 8.595E-11
509 -4.5 0 -4.9 -8.7736E-05 8.685E-11
510 -4.5 0 -5 -8.7743E-05 8.69E-11
511 -5 0 0 3.2901E-08 7.889E-11
512 -5 0 -0.1 -5.7074E-06 7.9E-11
513 -5 0 -0.2 -1.13638E-05 8.402E-11
514 -5 0 -0.3 -1.6846E-05 7.988E-11
515 -5 0 -0.4 -2.2212E-05 8.339E-11
516 -5 0 -0.5 -2.7345E-05 8.354E-11
517 -5 0 -0.6 -3.2393E-05 8.05E-11
518 -5 0 -0.7 -3.7279E-05 8.026E-11
519 -5 0 -0.8 -4.2021E-05 8.026E-11
520 -5 0 -0.9 -4.6699E-05 8.095E-11
521 -5 0 -1 -5.1253E-05 8.107E-11
522 -5 0 -1.1 -5.5564E-05 8.087E-11
523 -5 0 -1.2 -5.9728E-05 8.119E-11
524 -5 0 -1.3 -6.3839E-05 8.118E-11
525 -5 0 -1.4 -6.7613E-05 8.27E-11
526 -5 0 -1.5 -7.1319E-05 8.535E-11
527 -5 0 -1.6 -7.4862E-05 8.455E-11
528 -5 0 -1.7 -7.826E-05 8.393E-11
529 -5 0 -1.8 -8.1401E-05 8.435E-11
530 -5 0 -1.9 -8.4676E-05 8.464E-11
531 -5 0 -2 -8.7564E-05 8.462E-11
532 -5 0 -2.1 -9.021E-05 8.444E-11
533 -5 0 -2.2 -9.2712E-05 8.434E-11
534 -5 0 -2.3 -9.5013E-05 8.477E-11
535 -5 0 -2.4 -9.7369E-05 8.482E-11
536 -5 0 -2.5 -9.9287E-05 8.348E-11
537 -5 0 -2.6 -0.000101002 8.435E-11
538 -5 0 -2.7 -0.000102728 8.442E-11
539 -5 0 -2.8 -0.00010407 8.38E-11
540 -5 0 -2.9 -0.000105323 8.435E-11
541 -5 0 -3 -0.000106375 8.762E-11
542 -5 0 -3.1 -0.00010722 8.607E-11
543 -5 0 -3.2 -0.000107948 8.6E-11
544 -5 0 -3.3 -0.000108494 8.629E-11
545 -5 0 -3.4 -0.000108862 8.63E-11
546 -5 0 -3.5 -0.000109124 8.663E-11
547 -5 0 -3.6 -0.000109282 8.706E-11
548 -5 0 -3.7 -0.000109365 8.675E-11
549 -5 0 -3.8 -0.000109418 8.698E-11
550 -5 0 -3.9 -0.00010945 8.726E-11
551 -5 0 -4 -0.000109473 8.726E-11
552 -5 0 -4.1 -0.000109488 8.734E-11
553 -5 0 -4.2 -0.000109505 8.733E-11
554 -5 0 -4.3 -0.000109517 8.814E-11
555 -5 0 -4.4 -0.000109528 8.824E-11
556 -5 0 -4.5 -0.000109538 8.797E-11
557 -5 0 -4.6 -0.000109544 8.751E-11
558 -5 0 -4.7 -0.000109551 8.809E-11
559 -5 0 -4.8 -0.000109562 8.865E-11
560 -5 0 -4.9 -0.00010957 8.802E-11
561 -5 0 -5 -0.000109576 8.847E-11
