
VD= 0 to 5 in 0.1 step
VG= 0 to 5 in 0.5 step
NO. VG VB VD ID IB
492 4.5 -5 3.2 8.2174E-05 -1.7134E-09
493 4.5 -5 3.3 8.2177E-05 -1.5528E-09
494 4.5 -5 3.4 8.2184E-05 -9.752E-10
495 4.5 -5 3.5 8.2187E-05 -1.8207E-09
496 4.5 -5 3.6 8.2196E-05 -1.4498E-09
497 4.5 -5 3.7 8.2201E-05 -1.0479E-09
498 4.5 -5 3.8 8.2196E-05 -1.8303E-09
499 4.5 -5 3.9 8.2206E-05 -1.3342E-09
500 4.5 -5 4 8.2212E-05 -1.1584E-09
501 4.5 -5 4.1 8.2213E-05 -1.7308E-09
502 4.5 -5 4.2 8.2225E-05 -9.027E-10
503 4.5 -5 4.3 8.2224E-05 -1.7381E-09
504 4.5 -5 4.4 8.2226E-05 -1.5245E-09
505 4.5 -5 4.5 8.2231E-05 -1.0008E-09
506 4.5 -5 4.6 8.223E-05 -1.8212E-09
507 4.5 -5 4.7 8.2236E-05 -1.444E-09
508 4.5 -5 4.8 8.2243E-05 -1.0981E-09
509 4.5 -5 4.9 8.2243E-05 -1.8403E-09
510 4.5 -5 5 8.225E-05 -1.0484E-09
511 5 -5 0 6.2978E-08 -1.3743E-09
512 5 -5 0.1 1.0392E-05 -1.3819E-09
513 5 -5 0.2 2.0286E-05 -1.4943E-09
514 5 -5 0.3 2.9675E-05 -1.4487E-09
515 5 -5 0.4 3.8564E-05 -1.3753E-09
516 5 -5 0.5 4.6945E-05 -7.861E-10
517 5 -5 0.6 5.483E-05 -1.6522E-09
518 5 -5 0.7 6.2229E-05 -1.4832E-09
519 5 -5 0.8 6.9145E-05 -8.198E-10
520 5 -5 0.9 7.5535E-05 -1.7043E-09
521 5 -5 1 8.1502E-05 -1.4424E-09
522 5 -5 1.1 8.7014E-05 -9.267E-10
523 5 -5 1.2 9.2075E-05 -1.768E-09
524 5 -5 1.3 9.6702E-05 -1.3762E-09
525 5 -5 1.4 0.000100901 -1.0528E-09
526 5 -5 1.5 0.000104692 -1.7676E-09
527 5 -5 1.6 0.000108089 -1.4655E-09
528 5 -5 1.7 0.000111112 -1.0546E-09
529 5 -5 1.8 0.000113783 -1.8274E-09
530 5 -5 1.9 0.00011614 -1.3647E-09
531 5 -5 2 0.00011815 -1.6083E-09
532 5 -5 2.1 0.00011989 -1.4555E-09
533 5 -5 2.2 0.0001214 -1.1503E-09
534 5 -5 2.3 0.0001226 -1.8215E-09
535 5 -5 2.4 0.00012364 -9.821E-10
536 5 -5 2.5 0.00012446 -1.8143E-09
537 5 -5 2.6 0.00012517 -1.5666E-09
538 5 -5 2.7 0.00012568 -1.1187E-09
539 5 -5 2.8 0.00012606 -1.8762E-09
540 5 -5 2.9 0.00012635 -1.0221E-09
541 5 -5 3 0.0001265 -1.7731E-09
542 5 -5 3.1 0.00012664 -1.3653E-09
543 5 -5 3.2 0.0001267 -1.3031E-09
544 5 -5 3.3 0.00012674 -1.7628E-09
545 5 -5 3.4 0.00012677 -1.011E-09
546 5 -5 3.5 0.00012679 -1.895E-09
547 5 -5 3.6 0.00012678 -1.4485E-09
548 5 -5 3.7 0.0001268 -1.2384E-09
549 5 -5 3.8 0.00012681 -1.8184E-09
550 5 -5 3.9 0.00012683 -9.968E-10
551 5 -5 4 0.00012683 -1.8668E-09
552 5 -5 4.1 0.00012683 -1.2371E-09
553 5 -5 4.2 0.00012683 -1.451E-09
554 5 -5 4.3 0.00012683 -1.6568E-09
555 5 -5 4.4 0.00012686 -1.0715E-09
556 5 -5 4.5 0.00012685 -1.9025E-09
557 5 -5 4.6 0.00012687 -1.0763E-09
558 5 -5 4.7 0.00012687 -1.7025E-09
559 5 -5 4.8 0.00012686 -1.4546E-09
560 5 -5 4.9 0.00012689 -1.2241E-09
561 5 -5 5 0.00012688 -1.8288E-09
