FET Vgs-Id
VG=,0,to,5,in,0.1,step
VDS=,0,to,7,in,0.1,step
NO.,VG,ID,VDS,VSUB
,V,A,V,V
571,0.9,8.8132E-06,1.1,-1
572,1,2.6893E-05,1.1,-1
573,1.1,5.7993E-05,1.1,-1
574,1.2,0.000102561,1.1,-1
575,1.3,0.00016004,1.1,-1
576,1.4,0.00022987,1.1,-1
577,1.5,0.00031127,1.1,-1
578,1.6,0.00040315,1.1,-1
579,1.7,0.00050468,1.1,-1
580,1.8,0.00061436,1.1,-1
581,1.9,0.00073063,1.1,-1
582,2,0.00085111,1.1,-1
583,2.1,0.00097338,1.1,-1
584,2.2,0.00109535,1.1,-1
585,2.3,0.0012155,1.1,-1
586,2.4,0.0013317,1.1,-1
587,2.5,0.0014457,1.1,-1
588,2.6,0.001556,1.1,-1
589,2.7,0.0016628,1.1,-1
590,2.8,0.001766,1.1,-1
591,2.9,0.001866,1.1,-1
592,3,0.0019621,1.1,-1
593,3.1,0.0020553,1.1,-1
594,3.2,0.0021457,1.1,-1
595,3.3,0.0022329,1.1,-1
596,3.4,0.0023174,1.1,-1
597,3.5,0.0023993,1.1,-1
598,3.6,0.002479,1.1,-1
599,3.7,0.0025556,1.1,-1
600,3.8,0.0026306,1.1,-1
601,3.9,0.0027026,1.1,-1
602,4,0.0027731,1.1,-1
603,4.1,0.0028418,1.1,-1
604,4.2,0.0029085,1.1,-1
605,4.3,0.0029742,1.1,-1
606,4.4,0.0030373,1.1,-1
607,4.5,0.0030982,1.1,-1
608,4.6,0.0031574,1.1,-1
609,4.7,0.0032157,1.1,-1
610,4.8,0.0032731,1.1,-1
611,4.9,0.0033279,1.1,-1
612,5,0.0033822,1.1,-1
613,0,7.9E-13,1.2,-1
614,0.1,5.3E-13,1.2,-1
615,0.2,5.4E-13,1.2,-1
616,0.3,1.02E-12,1.2,-1
617,0.4,1.412E-11,1.2,-1
618,0.5,3.1203E-10,1.2,-1
619,0.6,7.1747E-09,1.2,-1
620,0.7,1.3392E-07,1.2,-1
621,0.8,1.6161E-06,1.2,-1
622,0.9,8.8575E-06,1.2,-1
623,1,2.7048E-05,1.2,-1
624,1.1,5.8325E-05,1.2,-1
625,1.2,0.000103132,1.2,-1
626,1.3,0.00016095,1.2,-1
627,1.4,0.00023119,1.2,-1
628,1.5,0.00031304,1.2,-1
629,1.6,0.00040571,1.2,-1
630,1.7,0.00050827,1.2,-1
631,1.8,0.0006196,1.2,-1
632,1.9,0.00073857,1.2,-1
633,2,0.00086365,1.2,-1
634,2.1,0.00099242,1.2,-1
635,2.2,0.00112288,1.2,-1
636,2.3,0.0012527,1.2,-1
637,2.4,0.0013797,1.2,-1
638,2.5,0.0015051,1.2,-1
639,2.6,0.0016266,1.2,-1
640,2.7,0.0017447,1.2,-1
641,2.8,0.0018592,1.2,-1
642,2.9,0.0019699,1.2,-1
643,3,0.0020764,1.2,-1
644,3.1,0.00218,1.2,-1
645,3.2,0.0022802,1.2,-1
646,3.3,0.002377,1.2,-1
647,3.4,0.0024709,1.2,-1
648,3.5,0.0025621,1.2,-1
649,3.6,0.0026504,1.2,-1
650,3.7,0.0027357,1.2,-1
651,3.8,0.0028187,1.2,-1
652,3.9,0.0028992,1.2,-1
653,4,0.0029772,1.2,-1
654,4.1,0.0030536,1.2,-1
655,4.2,0.0031274,1.2,-1
656,4.3,0.0032,1.2,-1
657,4.4,0.0032698,1.2,-1
658,4.5,0.0033385,1.2,-1
659,4.6,0.0034043,1.2,-1
660,4.7,0.0034691,1.2,-1
661,4.8,0.0035327,1.2,-1
662,4.9,0.0035943,1.2,-1
663,5,0.0036538,1.2,-1
664,0,7.5E-13,1.3,-1
665,0.1,5.8E-13,1.3,-1
666,0.2,5.4E-13,1.3,-1
667,0.3,1.01E-12,1.3,-1
668,0.4,1.426E-11,1.3,-1
669,0.5,3.143E-10,1.3,-1
670,0.6,6.8782E-09,1.3,-1
671,0.7,1.3834E-07,1.3,-1
672,0.8,1.6307E-06,1.3,-1
673,0.9,8.9276E-06,1.3,-1
674,1,2.7195E-05,1.3,-1
675,1.1,5.866E-05,1.3,-1
676,1.2,0.000103669,1.3,-1
677,1.3,0.00016179,1.3,-1
678,1.4,0.00023243,1.3,-1
679,1.5,0.00031478,1.3,-1
680,1.6,0.00040802,1.3,-1
681,1.7,0.00051129,1.3,-1
682,1.8,0.00062377,1.3,-1
683,1.9,0.00074446,1.3,-1
684,2,0.00087234,1.3,-1
685,2.1,0.0010055,1.3,-1
686,2.2,0.0011426,1.3,-1
687,2.3,0.0012805,1.3,-1
688,2.4,0.001417,1.3,-1
689,2.5,0.0015526,1.3,-1
690,2.6,0.0016854,1.3,-1
691,2.7,0.0018145,1.3,-1
692,2.8,0.00194,1.3,-1
693,2.9,0.0020616,1.3,-1
694,3,0.0021792,1.3,-1
695,3.1,0.0022934,1.3,-1
696,3.2,0.0024035,1.3,-1
697,3.3,0.0025106,1.3,-1
698,3.4,0.0026141,1.3,-1
699,3.5,0.0027143,1.3,-1
700,3.6,0.0028115,1.3,-1
701,3.7,0.0029059,1.3,-1
702,3.8,0.0029973,1.3,-1
703,3.9,0.0030855,1.3,-1
704,4,0.003172,1.3,-1
705,4.1,0.0032558,1.3,-1
706,4.2,0.0033366,1.3,-1
707,4.3,0.0034162,1.3,-1
708,4.4,0.0034931,1.3,-1
709,4.5,0.0035683,1.3,-1
710,4.6,0.0036416,1.3,-1
711,4.7,0.003713,1.3,-1
712,4.8,0.0037819,1.3,-1
713,4.9,0.0038504,1.3,-1
714,5,0.003916,1.3,-1
715,0,7E-13,1.4,-1
716,0.1,6.5E-13,1.4,-1
717,0.2,6E-13,1.4,-1
