FET Vgs-Id
VG=,0,to,5,in,0.1,step
VDS=,0,to,7,in,0.1,step
NO.,VG,ID,VDS,VSUB
660,4.7,0.0031978,1.2,-2.5
661,4.8,0.0032584,1.2,-2.5
662,4.9,0.0033179,1.2,-2.5
663,5,0.0033762,1.2,-2.5
664,0,8E-13,1.3,-2.5
665,0.1,6.9E-13,1.3,-2.5
666,0.2,5.4E-13,1.3,-2.5
667,0.3,4.6E-13,1.3,-2.5
668,0.4,4.6E-13,1.3,-2.5
669,0.5,4.8E-13,1.3,-2.5
670,0.6,1.75E-12,1.3,-2.5
671,0.7,3.875E-11,1.3,-2.5
672,0.8,1.01161E-09,1.3,-2.5
673,0.9,2.4614E-08,1.3,-2.5
674,1,4.5176E-07,1.3,-2.5
675,1.1,4.0968E-06,1.3,-2.5
676,1.2,1.6991E-05,1.3,-2.5
677,1.3,4.3091E-05,1.3,-2.5
678,1.4,8.3352E-05,1.3,-2.5
679,1.5,0.00013745,1.3,-2.5
680,1.6,0.00020474,1.3,-2.5
681,1.7,0.00028432,1.3,-2.5
682,1.8,0.00037526,1.3,-2.5
683,1.9,0.00047689,1.3,-2.5
684,2,0.00058806,1.3,-2.5
685,2.1,0.00070759,1.3,-2.5
686,2.2,0.00083428,1.3,-2.5
687,2.3,0.00096632,1.3,-2.5
688,2.4,0.00110049,1.3,-2.5
689,2.5,0.0012366,1.3,-2.5
690,2.6,0.0013714,1.3,-2.5
691,2.7,0.0015044,1.3,-2.5
692,2.8,0.0016336,1.3,-2.5
693,2.9,0.0017591,1.3,-2.5
694,3,0.0018809,1.3,-2.5
695,3.1,0.0019981,1.3,-2.5
696,3.2,0.0021118,1.3,-2.5
697,3.3,0.002221,1.3,-2.5
698,3.4,0.0023267,1.3,-2.5
699,3.5,0.0024287,1.3,-2.5
700,3.6,0.0025275,1.3,-2.5
701,3.7,0.0026224,1.3,-2.5
702,3.8,0.0027147,1.3,-2.5
703,3.9,0.002803,1.3,-2.5
704,4,0.0028887,1.3,-2.5
705,4.1,0.0029726,1.3,-2.5
706,4.2,0.0030532,1.3,-2.5
707,4.3,0.0031313,1.3,-2.5
708,4.4,0.0032075,1.3,-2.5
709,4.5,0.003281,1.3,-2.5
710,4.6,0.0033522,1.3,-2.5
711,4.7,0.0034218,1.3,-2.5
712,4.8,0.0034883,1.3,-2.5
713,4.9,0.0035531,1.3,-2.5
714,5,0.0036167,1.3,-2.5
715,0,8.3E-13,1.4,-2.5
716,0.1,7E-13,1.4,-2.5
717,0.2,5.6E-13,1.4,-2.5
718,0.3,5E-13,1.4,-2.5
719,0.4,5.4E-13,1.4,-2.5
720,0.5,5.6E-13,1.4,-2.5
721,0.6,1.8E-12,1.4,-2.5
722,0.7,3.91E-11,1.4,-2.5
723,0.8,1.02092E-09,1.4,-2.5
724,0.9,2.4838E-08,1.4,-2.5
725,1,4.5731E-07,1.4,-2.5
726,1.1,4.1368E-06,1.4,-2.5
727,1.2,1.7112E-05,1.4,-2.5
728,1.3,4.3352E-05,1.4,-2.5
729,1.4,8.3802E-05,1.4,-2.5
730,1.5,0.00013821,1.4,-2.5
731,1.6,0.0002058,1.4,-2.5
732,1.7,0.00028577,1.4,-2.5
733,1.8,0.00037722,1.4,-2.5
734,1.9,0.00047945,1.4,-2.5
735,2,0.00059146,1.4,-2.5
736,2.1,0.00071221,1.4,-2.5
737,2.2,0.00084087,1.4,-2.5
738,2.3,0.0009759,1.4,-2.5
739,2.4,0.00111482,1.4,-2.5
740,2.5,0.0012572,1.4,-2.5
741,2.6,0.0014006,1.4,-2.5
742,2.7,0.0015429,1.4,-2.5
743,2.8,0.0016824,1.4,-2.5
744,2.9,0.0018185,1.4,-2.5
745,3,0.0019507,1.4,-2.5
746,3.1,0.0020792,1.4,-2.5
747,3.2,0.0022031,1.4,-2.5
748,3.3,0.0023229,1.4,-2.5
749,3.4,0.0024386,1.4,-2.5
750,3.5,0.0025506,1.4,-2.5
751,3.6,0.0026584,1.4,-2.5
752,3.7,0.0027627,1.4,-2.5
753,3.8,0.0028634,1.4,-2.5
754,3.9,0.0029603,1.4,-2.5
755,4,0.0030549,1.4,-2.5
756,4.1,0.0031461,1.4,-2.5
757,4.2,0.0032346,1.4,-2.5
758,4.3,0.0033201,1.4,-2.5
759,4.4,0.0034034,1.4,-2.5
760,4.5,0.0034834,1.4,-2.5
761,4.6,0.0035611,1.4,-2.5
762,4.7,0.0036369,1.4,-2.5
763,4.8,0.0037104,1.4,-2.5
764,4.9,0.0037826,1.4,-2.5
765,5,0.0038521,1.4,-2.5
766,0,7.9E-13,1.5,-2.5
767,0.1,8.7E-13,1.5,-2.5
768,0.2,6.4E-13,1.5,-2.5
769,0.3,5.8E-13,1.5,-2.5
770,0.4,5.1E-13,1.5,-2.5
771,0.5,5.7E-13,1.5,-2.5
772,0.6,1.97E-12,1.5,-2.5
773,0.7,3.949E-11,1.5,-2.5
774,0.8,1.02784E-09,1.5,-2.5
775,0.9,2.4748E-08,1.5,-2.5
776,1,4.5805E-07,1.5,-2.5
777,1.1,4.1541E-06,1.5,-2.5
778,1.2,1.7204E-05,1.5,-2.5
779,1.3,4.3597E-05,1.5,-2.5
780,1.4,8.4266E-05,1.5,-2.5
781,1.5,0.00013888,1.5,-2.5
782,1.6,0.00020686,1.5,-2.5
783,1.7,0.00028724,1.5,-2.5
784,1.8,0.00037911,1.5,-2.5
785,1.9,0.00048185,1.5,-2.5
786,2,0.00059447,1.5,-2.5
787,2.1,0.00071623,1.5,-2.5
788,2.2,0.00084614,1.5,-2.5
789,2.3,0.00098323,1.5,-2.5
790,2.4,0.00112521,1.5,-2.5
791,2.5,0.0012725,1.5,-2.5
792,2.6,0.0014223,1.5,-2.5
793,2.7,0.0015724,1.5,-2.5
794,2.8,0.0017212,1.5,-2.5
795,2.9,0.0018676,1.5,-2.5
796,3,0.0020104,1.5,-2.5
797,3.1,0.0021491,1.5,-2.5
798,3.2,0.0022839,1.5,-2.5
799,3.3,0.002414,1.5,-2.5
800,3.4,0.0025399,1.5,-2.5
801,3.5,0.0026618,1.5,-2.5
802,3.6,0.0027796,1.5,-2.5
803,3.7,0.0028931,1.5,-2.5
804,3.8,0.0030029,1.5,-2.5
805,3.9,0.0031089,1.5,-2.5
806,4,0.0032117,1.5,-2.5
807,4.1,0.003311,1.5,-2.5
808,4.2,0.0034073,1.5,-2.5
809,4.3,0.0035004,1.5,-2.5
810,4.4,0.0035905,1.5,-2.5
811,4.5,0.0036777,1.5,-2.5
812,4.6,0.0037627,1.5,-2.5
813,4.7,0.0038452,1.5,-2.5
814,4.8,0.0039247,1.5,-2.5
815,4.9,0.0040021,1.5,-2.5
816,5,0.0040781,1.5,-2.5
817,0,8.9E-13,1.6,-2.5
818,0.1,7.8E-13,1.6,-2.5
819,0.2,7.1E-13,1.6,-2.5
820,0.3,6.2E-13,1.6,-2.5
821,0.4,5.5E-13,1.6,-2.5
822,0.5,5.5E-13,1.6,-2.5
823,0.6,1.89E-12,1.6,-2.5
824,0.7,3.986E-11,1.6,-2.5
825,0.8,1.03467E-09,1.6,-2.5
826,0.9,2.5156E-08,1.6,-2.5
827,1,4.6295E-07,1.6,-2.5
828,1.1,4.1817E-06,1.6,-2.5
829,1.2,1.7321E-05,1.6,-2.5
830,1.3,4.3822E-05,1.6,-2.5
831,1.4,8.4706E-05,1.6,-2.5
832,1.5,0.00013959,1.6,-2.5
833,1.6,0.00020782,1.6,-2.5
834,1.7,0.00028855,1.6,-2.5
835,1.8,0.00038091,1.6,-2.5
836,1.9,0.00048414,1.6,-2.5
837,2,0.00059734,1.6,-2.5
838,2.1,0.00071974,1.6,-2.5
839,2.2,0.00085062,1.6,-2.5
840,2.3,0.00098911,1.6,-2.5
841,2.4,0.00113317,1.6,-2.5
842,2.5,0.0012837,1.6,-2.5
843,2.6,0.0014378,1.6,-2.5
844,2.7,0.0015942,1.6,-2.5
845,2.8,0.0017508,1.6,-2.5
846,2.9,0.0019062,1.6,-2.5
847,3,0.0020587,1.6,-2.5
848,3.1,0.0022079,1.6,-2.5
849,3.2,0.0023528,1.6,-2.5
850,3.3,0.0024936,1.6,-2.5
851,3.4,0.0026298,1.6,-2.5
852,3.5,0.0027617,1.6,-2.5
853,3.6,0.0028892,1.6,-2.5
854,3.7,0.0030124,1.6,-2.5
855,3.8,0.0031317,1.6,-2.5
856,3.9,0.0032462,1.6,-2.5
857,4,0.0033577,1.6,-2.5
858,4.1,0.0034653,1.6,-2.5
859,4.2,0.0035695,1.6,-2.5
860,4.3,0.0036708,1.6,-2.5
861,4.4,0.0037685,1.6,-2.5
862,4.5,0.0038629,1.6,-2.5
863,4.6,0.0039549,1.6,-2.5
864,4.7,0.0040435,1.6,-2.5
865,4.8,0.0041295,1.6,-2.5
866,4.9,0.0042136,1.6,-2.5
867,5,0.0042946,1.6,-2.5
868,0,9.2E-13,1.7,-2.5
869,0.1,7E-13,1.7,-2.5
870,0.2,6.9E-13,1.7,-2.5
871,0.3,6.4E-13,1.7,-2.5
872,0.4,6.2E-13,1.7,-2.5
873,0.5,5.3E-13,1.7,-2.5
874,0.6,1.87E-12,1.7,-2.5
875,0.7,4.021E-11,1.7,-2.5
876,0.8,1.04905E-09,1.7,-2.5
877,0.9,2.519E-08,1.7,-2.5
878,1,4.6705E-07,1.7,-2.5
879,1.1,4.2209E-06,1.7,-2.5
880,1.2,1.7427E-05,1.7,-2.5
881,1.3,4.4057E-05,1.7,-2.5
882,1.4,8.513E-05,1.7,-2.5
883,1.5,0.00014027,1.7,-2.5
884,1.6,0.00020879,1.7,-2.5
885,1.7,0.00028988,1.7,-2.5
886,1.8,0.00038259,1.7,-2.5
887,1.9,0.00048629,1.7,-2.5
888,2,0.00059998,1.7,-2.5
889,2.1,0.00072309,1.7,-2.5
890,2.2,0.00085478,1.7,-2.5
891,2.3,0.00099419,1.7,-2.5
892,2.4,0.00113965,1.7,-2.5
893,2.5,0.0012919,1.7,-2.5
894,2.6,0.0014496,1.7,-2.5
895,2.7,0.0016107,1.7,-2.5
896,2.8,0.0017732,1.7,-2.5
897,2.9,0.0019359,1.7,-2.5
898,3,0.0020974,1.7,-2.5
899,3.1,0.002256,1.7,-2.5
900,3.2,0.0024107,1.7,-2.5
901,3.3,0.0025617,1.7,-2.5
902,3.4,0.0027082,1.7,-2.5
903,3.5,0.0028502,1.7,-2.5
904,3.6,0.0029874,1.7,-2.5
905,3.7,0.0031204,1.7,-2.5
906,3.8,0.0032491,1.7,-2.5
907,3.9,0.0033726,1.7,-2.5
908,4,0.0034925,1.7,-2.5
909,4.1,0.0036095,1.7,-2.5
910,4.2,0.003722,1.7,-2.5
911,4.3,0.0038311,1.7,-2.5
912,4.4,0.0039367,1.7,-2.5
913,4.5,0.0040387,1.7,-2.5
914,4.6,0.0041379,1.7,-2.5
915,4.7,0.0042333,1.7,-2.5
916,4.8,0.0043259,1.7,-2.5
917,4.9,0.0044159,1.7,-2.5
918,5,0.0045032,1.7,-2.5
919,0,8.5E-13,1.8,-2.5
920,0.1,7.7E-13,1.8,-2.5
921,0.2,7E-13,1.8,-2.5
922,0.3,6.4E-13,1.8,-2.5
923,0.4,5.5E-13,1.8,-2.5
924,0.5,7.1E-13,1.8,-2.5
925,0.6,1.9E-12,1.8,-2.5
926,0.7,4.061E-11,1.8,-2.5
927,0.8,1.05074E-09,1.8,-2.5
928,0.9,2.5588E-08,1.8,-2.5
929,1,4.7466E-07,1.8,-2.5
930,1.1,4.2542E-06,1.8,-2.5
931,1.2,1.7521E-05,1.8,-2.5
932,1.3,4.4323E-05,1.8,-2.5
933,1.4,8.5548E-05,1.8,-2.5
934,1.5,0.00014094,1.8,-2.5
935,1.6,0.00020975,1.8,-2.5
936,1.7,0.00029117,1.8,-2.5
937,1.8,0.00038428,1.8,-2.5
938,1.9,0.00048832,1.8,-2.5
939,2,0.00060266,1.8,-2.5
940,2.1,0.00072623,1.8,-2.5
941,2.2,0.00085848,1.8,-2.5
942,2.3,0.00099878,1.8,-2.5
943,2.4,0.0011453,1.8,-2.5
944,2.5,0.0012993,1.8,-2.5
945,2.6,0.0014588,1.8,-2.5
946,2.7,0.001623,1.8,-2.5
947,2.8,0.0017899,1.8,-2.5
948,2.9,0.0019587,1.8,-2.5
949,3,0.0021274,1.8,-2.5
950,3.1,0.0022943,1.8,-2.5
951,3.2,0.0024587,1.8,-2.5
952,3.3,0.0026193,1.8,-2.5
953,3.4,0.0027757,1.8,-2.5
954,3.5,0.0029278,1.8,-2.5
955,3.6,0.0030752,1.8,-2.5
956,3.7,0.0032178,1.8,-2.5
957,3.8,0.0033561,1.8,-2.5
958,3.9,0.0034884,1.8,-2.5
959,4,0.0036182,1.8,-2.5
960,4.1,0.003743,1.8,-2.5
961,4.2,0.0038642,1.8,-2.5
962,4.3,0.0039817,1.8,-2.5
963,4.4,0.004095,1.8,-2.5
964,4.5,0.0042049,1.8,-2.5
965,4.6,0.0043107,1.8,-2.5
966,4.7,0.004413,1.8,-2.5
967,4.8,0.0045122,1.8,-2.5
968,4.9,0.0046089,1.8,-2.5
969,5,0.0047023,1.8,-2.5
970,0,8.6E-13,1.9,-2.5
971,0.1,9.2E-13,1.9,-2.5
972,0.2,6.8E-13,1.9,-2.5
973,0.3,6E-13,1.9,-2.5
974,0.4,5.1E-13,1.9,-2.5
975,0.5,5.5E-13,1.9,-2.5
976,0.6,1.97E-12,1.9,-2.5
977,0.7,4.095E-11,1.9,-2.5
978,0.8,1.05541E-09,1.9,-2.5
979,0.9,2.5915E-08,1.9,-2.5
980,1,4.783E-07,1.9,-2.5
981,1.1,4.2841E-06,1.9,-2.5
982,1.2,1.7622E-05,1.9,-2.5
983,1.3,4.4539E-05,1.9,-2.5
984,1.4,8.593E-05,1.9,-2.5
985,1.5,0.00014156,1.9,-2.5
986,1.6,0.00021062,1.9,-2.5
987,1.7,0.00029236,1.9,-2.5
988,1.8,0.00038588,1.9,-2.5
989,1.9,0.00049032,1.9,-2.5
990,2,0.00060507,1.9,-2.5
991,2.1,0.00072917,1.9,-2.5
992,2.2,0.00086199,1.9,-2.5
993,2.3,0.00100299,1.9,-2.5
994,2.4,0.0011504,1.9,-2.5
995,2.5,0.0013054,1.9,-2.5
996,2.6,0.0014664,1.9,-2.5
997,2.7,0.0016324,1.9,-2.5
998,2.8,0.001803,1.9,-2.5
999,2.9,0.001976,1.9,-2.5
1000,3,0.0021503,1.9,-2.5
1001,3.1,0.0023245,1.9,-2.5
1002,3.2,0.0024971,1.9,-2.5
1003,3.3,0.0026665,1.9,-2.5
1004,3.4,0.0028322,1.9,-2.5
1005,3.5,0.0029941,1.9,-2.5
1006,3.6,0.0031513,1.9,-2.5
1007,3.7,0.0033035,1.9,-2.5
1008,3.8,0.0034512,1.9,-2.5
1009,3.9,0.0035935,1.9,-2.5
1010,4,0.0037322,1.9,-2.5
1011,4.1,0.0038661,1.9,-2.5
1012,4.2,0.0039959,1.9,-2.5
1013,4.3,0.0041211,1.9,-2.5
1014,4.4,0.0042426,1.9,-2.5
1015,4.5,0.0043601,1.9,-2.5
1016,4.6,0.0044735,1.9,-2.5
1017,4.7,0.0045842,1.9,-2.5
1018,4.8,0.0046911,1.9,-2.5
1019,4.9,0.0047943,1.9,-2.5
1020,5,0.0048945,1.9,-2.5
1021,0,9.7E-13,2,-2.5
1022,0.1,8.6E-13,2,-2.5
1023,0.2,6.4E-13,2,-2.5
1024,0.3,6.3E-13,2,-2.5
1025,0.4,6.1E-13,2,-2.5
1026,0.5,5.9E-13,2,-2.5
1027,0.6,1.87E-12,2,-2.5
1028,0.7,4.134E-11,2,-2.5
1029,0.8,1.06194E-09,2,-2.5
1030,0.9,2.5949E-08,2,-2.5
1031,1,4.8162E-07,2,-2.5
1032,1.1,4.3127E-06,2,-2.5
1033,1.2,1.7724E-05,2,-2.5
1034,1.3,4.476E-05,2,-2.5
1035,1.4,8.6346E-05,2,-2.5
1036,1.5,0.00014218,2,-2.5
1037,1.6,0.00021151,2,-2.5
1038,1.7,0.00029358,2,-2.5
1039,1.8,0.0003874,2,-2.5
1040,1.9,0.00049227,2,-2.5
1041,2,0.00060742,2,-2.5
1042,2.1,0.00073195,2,-2.5
1043,2.2,0.00086532,2,-2.5
1044,2.3,0.00100694,2,-2.5
1045,2.4,0.001155,2,-2.5
1046,2.5,0.0013108,2,-2.5
1047,2.6,0.0014731,2,-2.5
1048,2.7,0.001641,2,-2.5
1049,2.8,0.0018133,2,-2.5
1050,2.9,0.0019896,2,-2.5
1051,3,0.0021683,2,-2.5
1052,3.1,0.0023482,2,-2.5
1053,3.2,0.0025275,2,-2.5
1054,3.3,0.0027051,2,-2.5
1055,3.4,0.0028799,2,-2.5
1056,3.5,0.003051,2,-2.5
1057,3.6,0.003218,2,-2.5
1058,3.7,0.0033796,2,-2.5
1059,3.8,0.0035372,2,-2.5
1060,3.9,0.0036888,2,-2.5
1061,4,0.0038367,2,-2.5
1062,4.1,0.0039799,2,-2.5
1063,4.2,0.0041187,2,-2.5
1064,4.3,0.0042525,2,-2.5
1065,4.4,0.0043823,2,-2.5
1066,4.5,0.0045077,2,-2.5
1067,4.6,0.0046296,2,-2.5
1068,4.7,0.0047474,2,-2.5
1069,4.8,0.004861,2,-2.5
1070,4.9,0.0049723,2,-2.5
1071,5,0.0050774,2,-2.5
1072,0,9.4E-13,2.1,-2.5
1073,0.1,7.8E-13,2.1,-2.5
1074,0.2,6.5E-13,2.1,-2.5
1075,0.3,6.4E-13,2.1,-2.5
1076,0.4,5.6E-13,2.1,-2.5
1077,0.5,5.9E-13,2.1,-2.5
1078,0.6,2E-12,2.1,-2.5
1079,0.7,4.174E-11,2.1,-2.5
1080,0.8,1.06769E-09,2.1,-2.5
1081,0.9,2.6437E-08,2.1,-2.5
1082,1,4.8309E-07,2.1,-2.5
1083,1.1,4.3395E-06,2.1,-2.5
1084,1.2,1.7814E-05,2.1,-2.5
1085,1.3,4.4974E-05,2.1,-2.5
1086,1.4,8.6719E-05,2.1,-2.5
1087,1.5,0.00014278,2.1,-2.5
1088,1.6,0.0002124,2.1,-2.5
1089,1.7,0.00029474,2.1,-2.5
1090,1.8,0.00038891,2.1,-2.5
1091,1.9,0.00049414,2.1,-2.5
1092,2,0.0006097,2.1,-2.5
1093,2.1,0.00073469,2.1,-2.5
1094,2.2,0.00086855,2.1,-2.5
1095,2.3,0.00101069,2.1,-2.5
1096,2.4,0.0011594,2.1,-2.5
1097,2.5,0.0013157,2.1,-2.5
1098,2.6,0.0014788,2.1,-2.5
1099,2.7,0.0016479,2.1,-2.5
1100,2.8,0.001822,2.1,-2.5
1101,2.9,0.0020004,2.1,-2.5
1102,3,0.0021821,2.1,-2.5
1103,3.1,0.002366,2.1,-2.5
1104,3.2,0.0025509,2.1,-2.5
1105,3.3,0.0027354,2.1,-2.5
1106,3.4,0.0029176,2.1,-2.5
1107,3.5,0.0030971,2.1,-2.5
1108,3.6,0.0032729,2.1,-2.5
1109,3.7,0.0034442,2.1,-2.5
1110,3.8,0.003611,2.1,-2.5
1111,3.9,0.0037718,2.1,-2.5
1112,4,0.0039292,2.1,-2.5
1113,4.1,0.0040812,2.1,-2.5
1114,4.2,0.0042291,2.1,-2.5
1115,4.3,0.0043717,2.1,-2.5
1116,4.4,0.0045099,2.1,-2.5
1117,4.5,0.0046437,2.1,-2.5
1118,4.6,0.0047728,2.1,-2.5
1119,4.7,0.0048989,2.1,-2.5
1120,4.8,0.0050198,2.1,-2.5
1121,4.9,0.0051373,2.1,-2.5
1122,5,0.0052504,2.1,-2.5
1123,0,8.9E-13,2.2,-2.5
1124,0.1,8.5E-13,2.2,-2.5
1125,0.2,6.7E-13,2.2,-2.5
1126,0.3,6.3E-13,2.2,-2.5
1127,0.4,6E-13,2.2,-2.5
1128,0.5,6.6E-13,2.2,-2.5
1129,0.6,1.87E-12,2.2,-2.5
1130,0.7,4.21E-11,2.2,-2.5
1131,0.8,1.0732E-09,2.2,-2.5
1132,0.9,2.6649E-08,2.2,-2.5
1133,1,4.8375E-07,2.2,-2.5
1134,1.1,4.3634E-06,2.2,-2.5
1135,1.2,1.7926E-05,2.2,-2.5
1136,1.3,4.5198E-05,2.2,-2.5
1137,1.4,8.7155E-05,2.2,-2.5
1138,1.5,0.00014338,2.2,-2.5
1139,1.6,0.0002133,2.2,-2.5
1140,1.7,0.00029591,2.2,-2.5
1141,1.8,0.0003904,2.2,-2.5
1142,1.9,0.00049601,2.2,-2.5
1143,2,0.00061195,2.2,-2.5
1144,2.1,0.0007374,2.2,-2.5
1145,2.2,0.00087172,2.2,-2.5
1146,2.3,0.00101434,2.2,-2.5
1147,2.4,0.0011634,2.2,-2.5
1148,2.5,0.001321,2.2,-2.5
1149,2.6,0.0014847,2.2,-2.5
1150,2.7,0.0016545,2.2,-2.5
1151,2.8,0.0018297,2.2,-2.5
1152,2.9,0.0020096,2.2,-2.5
1153,3,0.0021937,2.2,-2.5
1154,3.1,0.0023809,2.2,-2.5
1155,3.2,0.0025698,2.2,-2.5
1156,3.3,0.0027595,2.2,-2.5
1157,3.4,0.0029485,2.2,-2.5
1158,3.5,0.0031354,2.2,-2.5
1159,3.6,0.0033196,2.2,-2.5
1160,3.7,0.0035,2.2,-2.5
1161,3.8,0.0036758,2.2,-2.5
1162,3.9,0.0038461,2.2,-2.5
1163,4,0.0040123,2.2,-2.5
1164,4.1,0.0041738,2.2,-2.5
1165,4.2,0.0043305,2.2,-2.5
1166,4.3,0.0044824,2.2,-2.5
1167,4.4,0.0046291,2.2,-2.5
1168,4.5,0.0047713,2.2,-2.5
1169,4.6,0.0049086,2.2,-2.5
1170,4.7,0.0050415,2.2,-2.5
1171,4.8,0.0051704,2.2,-2.5
1172,4.9,0.0052939,2.2,-2.5
1173,5,0.0054158,2.2,-2.5
1174,0,8.5E-13,2.3,-2.5
1175,0.1,7.8E-13,2.3,-2.5
1176,0.2,6.9E-13,2.3,-2.5
1177,0.3,6.8E-13,2.3,-2.5
1178,0.4,5.3E-13,2.3,-2.5
1179,0.5,6.3E-13,2.3,-2.5
1180,0.6,1.96E-12,2.3,-2.5
1181,0.7,4.244E-11,2.3,-2.5
1182,0.8,1.07933E-09,2.3,-2.5
1183,0.9,2.7425E-08,2.3,-2.5
1184,1,4.9196E-07,2.3,-2.5
1185,1.1,4.3964E-06,2.3,-2.5
1186,1.2,1.8024E-05,2.3,-2.5
1187,1.3,4.5408E-05,2.3,-2.5
1188,1.4,8.7543E-05,2.3,-2.5
1189,1.5,0.00014397,2.3,-2.5
1190,1.6,0.00021415,2.3,-2.5
1191,1.7,0.00029704,2.3,-2.5
1192,1.8,0.00039183,2.3,-2.5
1193,1.9,0.00049784,2.3,-2.5
1194,2,0.00061412,2.3,-2.5
1195,2.1,0.00074001,2.3,-2.5
1196,2.2,0.00087471,2.3,-2.5
1197,2.3,0.00101789,2.3,-2.5
1198,2.4,0.0011677,2.3,-2.5
1199,2.5,0.0013255,2.3,-2.5
1200,2.6,0.00149,2.3,-2.5
1201,2.7,0.0016605,2.3,-2.5
1202,2.8,0.0018369,2.3,-2.5
1203,2.9,0.0020179,2.3,-2.5
1204,3,0.0022035,2.3,-2.5
1205,3.1,0.0023929,2.3,-2.5
1206,3.2,0.0025848,2.3,-2.5
1207,3.3,0.0027786,2.3,-2.5
1208,3.4,0.0029726,2.3,-2.5
1209,3.5,0.0031663,2.3,-2.5
1210,3.6,0.0033578,2.3,-2.5
1211,3.7,0.003546,2.3,-2.5
1212,3.8,0.0037309,2.3,-2.5
1213,3.9,0.0039099,2.3,-2.5
1214,4,0.0040855,2.3,-2.5
1215,4.1,0.004256,2.3,-2.5
1216,4.2,0.004422,2.3,-2.5
1217,4.3,0.0045826,2.3,-2.5
1218,4.4,0.004738,2.3,-2.5
1219,4.5,0.0048888,2.3,-2.5
1220,4.6,0.005035,2.3,-2.5
1221,4.7,0.0051756,2.3,-2.5
1222,4.8,0.005311,2.3,-2.5
1223,4.9,0.0054434,2.3,-2.5
1224,5,0.0055715,2.3,-2.5
1225,0,9.3E-13,2.4,-2.5
1226,0.1,7.9E-13,2.4,-2.5
1227,0.2,7.3E-13,2.4,-2.5
1228,0.3,7.2E-13,2.4,-2.5
1229,0.4,5.3E-13,2.4,-2.5
1230,0.5,7.6E-13,2.4,-2.5
1231,0.6,1.96E-12,2.4,-2.5
1232,0.7,4.282E-11,2.4,-2.5
1233,0.8,1.08314E-09,2.4,-2.5
1234,0.9,2.6999E-08,2.4,-2.5
1235,1,4.9675E-07,2.4,-2.5
1236,1.1,4.4207E-06,2.4,-2.5
1237,1.2,1.8137E-05,2.4,-2.5
1238,1.3,4.5647E-05,2.4,-2.5
1239,1.4,8.7925E-05,2.4,-2.5
1240,1.5,0.00014458,2.4,-2.5
1241,1.6,0.00021497,2.4,-2.5
1242,1.7,0.00029815,2.4,-2.5
1243,1.8,0.00039327,2.4,-2.5
1244,1.9,0.00049959,2.4,-2.5
1245,2,0.00061626,2.4,-2.5
1246,2.1,0.0007425,2.4,-2.5
1247,2.2,0.00087771,2.4,-2.5
1248,2.3,0.00102138,2.4,-2.5
1249,2.4,0.0011714,2.4,-2.5
1250,2.5,0.0013298,2.4,-2.5
1251,2.6,0.0014949,2.4,-2.5
1252,2.7,0.0016662,2.4,-2.5
1253,2.8,0.0018432,2.4,-2.5
1254,2.9,0.0020253,2.4,-2.5
1255,3,0.002212,2.4,-2.5
1256,3.1,0.0024029,2.4,-2.5
1257,3.2,0.0025972,2.4,-2.5
1258,3.3,0.0027938,2.4,-2.5
1259,3.4,0.002992,2.4,-2.5
1260,3.5,0.0031907,2.4,-2.5
1261,3.6,0.0033882,2.4,-2.5
1262,3.7,0.0035841,2.4,-2.5
1263,3.8,0.0037764,2.4,-2.5
1264,3.9,0.0039642,2.4,-2.5
1265,4,0.0041484,2.4,-2.5
1266,4.1,0.004328,2.4,-2.5
1267,4.2,0.0045025,2.4,-2.5
1268,4.3,0.004672,2.4,-2.5
1269,4.4,0.0048364,2.4,-2.5
1270,4.5,0.0049953,2.4,-2.5
1271,4.6,0.0051503,2.4,-2.5
1272,4.7,0.0052998,2.4,-2.5
1273,4.8,0.0054441,2.4,-2.5
1274,4.9,0.0055845,2.4,-2.5
1275,5,0.0057201,2.4,-2.5
1276,0,9.8E-13,2.5,-2.5
1277,0.1,9E-13,2.5,-2.5
1278,0.2,7.7E-13,2.5,-2.5
1279,0.3,7.2E-13,2.5,-2.5
1280,0.4,5.9E-13,2.5,-2.5
1281,0.5,7E-13,2.5,-2.5
1282,0.6,2.19E-12,2.5,-2.5
1283,0.7,4.331E-11,2.5,-2.5
1284,0.8,1.09019E-09,2.5,-2.5
1285,0.9,2.7379E-08,2.5,-2.5
1286,1,4.9676E-07,2.5,-2.5
1287,1.1,4.4393E-06,2.5,-2.5
1288,1.2,1.8207E-05,2.5,-2.5
1289,1.3,4.5853E-05,2.5,-2.5
1290,1.4,8.8296E-05,2.5,-2.5
1291,1.5,0.00014515,2.5,-2.5
1292,1.6,0.00021581,2.5,-2.5
1293,1.7,0.00029922,2.5,-2.5
1294,1.8,0.00039469,2.5,-2.5
1295,1.9,0.00050136,2.5,-2.5
1296,2,0.00061836,2.5,-2.5
1297,2.1,0.00074503,2.5,-2.5
1298,2.2,0.0008806,2.5,-2.5
1299,2.3,0.00102459,2.5,-2.5
1300,2.4,0.0011751,2.5,-2.5
1301,2.5,0.0013341,2.5,-2.5
1302,2.6,0.0014998,2.5,-2.5
1303,2.7,0.0016716,2.5,-2.5
1304,2.8,0.0018494,2.5,-2.5
1305,2.9,0.0020324,2.5,-2.5
1306,3,0.00222,2.5,-2.5
1307,3.1,0.002412,2.5,-2.5
1308,3.2,0.002608,2.5,-2.5
1309,3.3,0.0028066,2.5,-2.5
